DATE,AVG USAGE
2018-08-01,40.28181818181818
2018-08-02,76.2909090909091
2018-08-03,70.89090909090909
2018-08-04,45.81818181818182
2018-08-05,39.85454545454545
2018-08-06,38.88181818181818
2018-08-07,70.15454545454546
2018-08-08,75.77272727272727
2018-08-09,76.83636363636364
2018-08-10,74.49090909090908
2018-08-11,44.6
2018-08-12,37.57272727272727
2018-08-13,71.60909090909091
2018-08-14,74.78181818181818
2018-08-15,72.37272727272727
2018-08-16,72.42727272727272
2018-08-17,68.84545454545454
2018-08-18,48.99090909090909
2018-08-19,38.85454545454545
2018-08-20,69.41441441441441
2018-08-21,73.70535714285714
2018-08-22,72.99107142857143
2018-08-23,72.22321428571429
2018-08-24,67.92857142857143
2018-08-25,34.348214285714285
2018-08-26,30.901785714285715
2018-08-27,70.91964285714286
2018-08-28,74.11607142857143
2018-08-29,74.74107142857143
2018-08-30,76.33928571428571
2018-08-31,72.16071428571429
2018-09-01,43.88392857142857
2018-09-02,37.9375
2018-09-03,69.46428571428571
2018-09-04,73.92857142857143
2018-09-05,73.89380530973452
2018-09-06,66.98230088495575
2018-09-07,72.04424778761062
2018-09-08,39.83185840707964
2018-09-09,39.02654867256637
2018-09-10,70.94690265486726
2018-09-11,74.39823008849558
2018-09-12,78.23893805309734
2018-09-13,77.76106194690266
2018-09-14,65.19469026548673
2018-09-15,41.424778761061944
2018-09-16,37.92920353982301
2018-09-17,71.39823008849558
2018-09-18,74.82300884955752
2018-09-19,68.96460176991151
2018-09-20,56.716814159292035
2018-09-21,69.10619469026548
2018-09-22,41.176991150442475
2018-09-23,37.64601769911504
2018-09-24,70.48672566371681
2018-09-25,77.67256637168141
2018-09-26,79.01769911504425
2018-09-27,76.34513274336283
2018-09-28,74.06194690265487
2018-09-29,44.097345132743364
2018-09-30,36.336283185840706
2018-10-01,71.26548672566372
2018-10-02,70.85840707964601
2018-10-03,77.56637168141593
2018-10-04,73.2280701754386
2018-10-05,73.12280701754386
2018-10-06,43.324561403508774
2018-10-07,33.473684210526315
2018-10-08,71.0701754385965
2018-10-09,75.33333333333333
2018-10-10,78.3859649122807
2018-10-11,74.23684210526316
2018-10-12,67.30701754385964
2018-10-13,28.25438596491228
2018-10-14,39.1578947368421
2018-10-15,70.39473684210526
2018-10-16,77.47368421052632
2018-10-17,74.69298245614036
2018-10-18,77.59649122807018
2018-10-19,73.12280701754386
2018-10-20,42.50877192982456
2018-10-21,34.21052631578947
2018-10-22,71.37719298245614
2018-10-23,74.04385964912281
2018-10-24,75.5701754385965
2018-10-25,76.9298245614035
2018-10-26,68.66666666666667
2018-10-27,35.921052631578945
2018-10-28,33.12280701754386
2018-10-29,32.98245614035088
2018-10-30,66.21052631578948
2018-10-31,63.271929824561404
2018-11-01,69.74561403508773
2018-11-02,63.473684210526315
2018-11-03,36.271929824561404
2018-11-04,31.605263157894736
2018-11-05,64.48245614035088
2018-11-06,64.51754385964912
2018-11-07,63.30701754385965
2018-11-08,71.02631578947368
2018-11-09,57.39473684210526
2018-11-10,38.12280701754386
2018-11-11,32.54385964912281
2018-11-12,68.85964912280701
2018-11-13,71.71929824561404
2018-11-14,73.53508771929825
2018-11-15,76.80701754385964
2018-11-16,70.76315789473684
2018-11-17,43.42982456140351
2018-11-18,35.63157894736842
2018-11-19,67.3859649122807
2018-11-20,59.95614035087719
2018-11-21,52.09649122807018
2018-11-22,70.25438596491227
2018-11-23,68.34210526315789
2018-11-24,38.60526315789474
2018-11-25,31.74561403508772
2018-11-26,66.12280701754386
2018-11-27,55.85087719298246
2018-11-28,65.12280701754386
2018-11-29,66.91228070175438
2018-11-30,65.2719298245614
2018-12-01,32.666666666666664
2018-12-02,31.219298245614034
2018-12-03,66.84210526315789
2018-12-04,68.41228070175438
2018-12-05,64.75438596491227
2018-12-06,71.45614035087719
2018-12-07,62.70175438596491
2018-12-08,31.210526315789473
2018-12-09,30.982456140350877
2018-12-10,63.94736842105263
2018-12-11,69.47368421052632
2018-12-12,68.21052631578948
2018-12-13,65.96491228070175
2018-12-14,63.12280701754386
2018-12-15,24.403508771929825
2018-12-16,32.1578947368421
2018-12-17,63.42982456140351
2018-12-18,64.94736842105263
2018-12-19,69.86842105263158
2018-12-20,66.64035087719299
2018-12-21,59.69298245614035
2018-12-22,35.07017543859649
2018-12-23,22.45614035087719
2018-12-24,30.74561403508772
2018-12-25,10.956140350877194
2018-12-26,16.57017543859649
2018-12-27,30.473684210526315
2018-12-28,33.75438596491228
2018-12-29,27.789473684210527
2018-12-30,27.63157894736842
2018-12-31,35.85964912280702
2019-01-01,17.92982456140351
2019-01-02,54.54385964912281
2019-01-03,60.24561403508772
2019-01-04,59.29824561403509
2019-01-05,35.14912280701754
2019-01-06,32.578947368421055
2019-01-07,63.01754385964912
2019-01-08,67.15789473684211
2019-01-09,68.79824561403508
2019-01-10,65.46491228070175
2019-01-11,65.57894736842105
2019-01-12,37.026315789473685
2019-01-13,29.07017543859649
2019-01-14,66.39473684210526
2019-01-15,70.43859649122807
2019-01-16,67.60526315789474
2019-01-17,68.59649122807018
2019-01-18,65.85087719298245
2019-01-19,35.59649122807018
2019-01-20,29.37719298245614
2019-01-21,61.10526315789474
2019-01-22,66.06140350877193
2019-01-23,67.39473684210526
2019-01-24,63.51754385964912
2019-01-25,68.83185840707965
2019-01-26,31.513274336283185
2019-01-27,28.707964601769913
2019-01-28,63.38053097345133
2019-01-29,64.8141592920354
2019-01-30,68.88495575221239
2019-01-31,56.663716814159294
2019-02-01,64.070796460177
2019-02-02,36.4070796460177
2019-02-03,28.141592920353983
2019-02-04,64.59292035398231
2019-02-05,65.65486725663717
2019-02-06,68.63716814159292
2019-02-07,69.00884955752213
2019-02-08,60.78761061946903
2019-02-09,34.49557522123894
2019-02-10,28.106194690265486
2019-02-11,63.469026548672566
2019-02-12,69.73451327433628
2019-02-13,70.32743362831859
2019-02-14,71.88495575221239
2019-02-15,66.66371681415929
2019-02-16,38.13274336283186
2019-02-17,34.30088495575221
2019-02-18,64.40707964601769
2019-02-19,66.2566371681416
2019-02-20,72.58407079646018
2019-02-21,73.23008849557522
2019-02-22,67.66371681415929
2019-02-23,40.769911504424776
2019-02-24,36.26548672566372
2019-02-25,67.59292035398231
2019-02-26,71.06194690265487
2019-02-27,72.5575221238938
2019-02-28,72.56637168141593
2019-03-01,66.77876106194691
2019-03-02,35.5929203539823
2019-03-03,17.495575221238937
2019-03-04,65.28318584070796
2019-03-05,64.05309734513274
2019-03-06,68.82300884955752
2019-03-07,68.6283185840708
2019-03-08,27.141592920353983
2019-03-09,36.796460176991154
2019-03-10,28.56637168141593
2019-03-11,64.41592920353982
2019-03-12,64.01769911504425
2019-03-13,64.12389380530973
2019-03-14,64.24778761061947
2019-03-15,63.54867256637168
2019-03-16,28.212389380530972
2019-03-17,25.699115044247787
2019-03-18,28.707964601769913
2019-03-19,66.42477876106194
2019-03-20,70.68141592920354
2019-03-21,72.69026548672566
2019-03-22,65.83185840707965
2019-03-23,41.442477876106196
2019-03-24,32.97345132743363
2019-03-25,68.61946902654867
2019-03-26,73.33628318584071
2019-03-27,72.51327433628319
2019-03-28,74.70796460176992
2019-03-29,69.50442477876106
2019-03-30,40.78761061946903
2019-03-31,34.07079646017699
2019-04-01,66.58407079646018
2019-04-02,67.34513274336283
2019-04-03,62.35398230088496
2019-04-04,59.991150442477874
2019-04-05,62.75221238938053
2019-04-06,39.64601769911504
2019-04-07,34.2212389380531
2019-04-08,57.610619469026545
2019-04-09,70.63716814159292
2019-04-10,70.24778761061947
2019-04-11,75.01769911504425
2019-04-12,70.43362831858407
2019-04-13,39.61946902654867
2019-04-14,32.389380530973455
2019-04-15,55.92035398230089
2019-04-16,67.8141592920354
2019-04-17,72.86725663716814
2019-04-18,73.40707964601769
2019-04-19,50.04424778761062
2019-04-20,39.63716814159292
2019-04-21,34.575221238938056
2019-04-22,33.80530973451327
2019-04-23,63.11504424778761
2019-04-24,65.31858407079646
2019-04-25,64.57522123893806
2019-04-26,62.530973451327434
2019-04-27,35.442477876106196
2019-04-28,33.27433628318584
2019-04-29,66.42477876106194
2019-04-30,68.51327433628319
2019-05-01,74.24778761061947
2019-05-02,71.78761061946902
2019-05-03,71.69026548672566
2019-05-04,39.10619469026549
2019-05-05,29.327433628318584
2019-05-06,33.849557522123895
2019-05-07,66.24778761061947
2019-05-08,60.48672566371681
2019-05-09,63.5929203539823
2019-05-10,69.46902654867256
2019-05-11,41.716814159292035
2019-05-12,36.68141592920354
2019-05-13,70.05309734513274
2019-05-14,72.33628318584071
2019-05-15,74.87610619469027
2019-05-16,74.65486725663717
2019-05-17,67.70796460176992
2019-05-18,41.3716814159292
2019-05-19,35.7787610619469
2019-05-20,69.66371681415929
2019-05-21,73.49557522123894
2019-05-22,74.32743362831859
2019-05-23,75.99115044247787
2019-05-24,74.57522123893806
2019-05-25,43.849557522123895
2019-05-26,38.60176991150443
2019-05-27,61.4070796460177
2019-05-28,69.13274336283186
2019-05-29,67.38938053097345
2019-05-30,72.53097345132744
2019-05-31,70.73451327433628
2019-06-01,41.530973451327434
2019-06-02,33.68141592920354
2019-06-03,31.734513274336283
2019-06-04,43.5929203539823
2019-06-05,66.43362831858407
2019-06-06,69.2566371681416
2019-06-07,71.61061946902655
2019-06-08,42.584070796460175
2019-06-09,33.309734513274336
2019-06-10,68.51327433628319
2019-06-11,71.38392857142857
2019-06-12,19.776785714285715
2019-07-01,66.47321428571429
2019-07-02,74.58928571428571
2019-07-03,77.35714285714286
2019-07-04,76.28571428571429
2019-07-05,73.1875
2019-07-06,39.723214285714285
2019-07-07,40.57142857142857
2019-07-08,70.27678571428571
2019-07-09,76.38392857142857
2019-07-10,70.46428571428571
2019-07-11,76.60714285714286
2019-07-12,74.33035714285714
2019-07-13,51.15384615384615
2019-10-01,57.44144144144144
2019-10-02,75.38738738738739
2019-10-03,67.50450450450451
2019-10-04,63.55855855855856
2019-10-05,31.00900900900901
2019-10-06,35.846846846846844
2019-10-07,69.74774774774775
2019-10-08,74.02702702702703
2019-10-09,73.29729729729729
2019-10-10,72.68468468468468
2019-10-11,73.36036036036036
2019-10-12,40.31531531531532
2019-10-13,30.783783783783782
2019-10-14,62.072072072072075
2019-10-15,71.1891891891892
2019-10-16,75.16216216216216
2019-10-17,72.49549549549549
2019-10-18,69.07207207207207
2019-10-19,35.75675675675676
2019-10-20,33.13513513513514
2019-10-21,64.75675675675676
2019-10-22,69.83783783783784
2019-10-23,73.86486486486487
2019-10-24,71.75675675675676
2019-10-25,54.57657657657658
2019-10-26,37.252252252252255
2019-10-27,33.5045045045045
2019-10-28,31.65765765765766
2019-10-29,63.27927927927928
2019-10-30,68.34234234234235
2019-10-31,62.585585585585584
2019-11-01,63.747747747747745
2019-11-02,28.126126126126128
2019-11-03,31.783783783783782
2019-11-04,49.288288288288285
2019-11-05,70.25
2020-01-01,14.546296296296296
2020-01-03,52.01851851851852
2020-01-04,0.4722222222222222
2020-01-05,25.59259259259259
2020-01-06,0.14814814814814814
2020-01-13,53.842592592592595
2020-01-14,37.620370370370374
2020-01-23,70.1574074074074
2020-01-24,0.5
2020-01-25,31.64814814814815
2020-01-27,32.4537037037037
2020-01-28,66.25
2020-01-29,67.60550458715596
2020-01-30,68.9908256880734
2020-01-31,64.78899082568807
2020-02-01,32.96330275229358
2020-02-02,30.045871559633028
2020-02-03,61.559633027522935
2020-02-04,65.6788990825688
2020-02-05,67.05504587155963
2020-02-06,67.20183486238533
2020-02-07,62.26605504587156
2020-02-08,31.412844036697248
2020-02-09,17.201834862385322
2020-02-10,57.706422018348626
2020-02-11,56.26605504587156
2020-02-12,63.56880733944954
2020-02-13,68.24770642201835
2020-02-14,62.61467889908257
2020-02-15,23.513761467889907
2020-02-16,23.779816513761467
2020-02-17,60.137614678899084
2020-02-18,60.018348623853214
2020-02-19,59.27522935779817
2020-02-20,61.25688073394495
2020-02-21,58.51376146788991
2020-02-22,32.56880733944954
2020-02-23,28.091743119266056
2020-02-24,58.72477064220183
2020-02-25,63.31192660550459
2020-02-26,64.09174311926606
2020-02-27,65.62727272727273
2020-02-28,61.845454545454544
2020-02-29,24.345454545454544
2020-03-01,26.87272727272727
2020-03-02,59.336363636363636
2020-03-03,66.42727272727272
2020-03-04,67.87272727272727
2020-03-05,65.48181818181818
2020-03-06,62.85454545454545
2020-03-07,31.827272727272728
2020-03-08,25.963636363636365
2020-03-09,50.67272727272727
2020-03-10,59.372727272727275
2020-03-11,56.3
2020-03-12,53.85454545454545
2020-03-13,46.45454545454545
2020-03-14,24.527272727272727
2020-03-15,21.418181818181818
2020-03-16,25.336363636363636
2020-03-17,16.381818181818183
2020-03-18,31.681818181818183
2020-03-19,30.490909090909092
2020-03-20,27.89090909090909
2020-03-21,17.59090909090909
2020-03-22,17.754545454545454
2020-03-23,25.263636363636362
2020-03-24,24.354545454545455
2020-03-25,23.445454545454545
2020-03-26,22.527272727272727
2020-03-27,21.672727272727272
2020-03-28,9.672727272727272
2020-03-29,7.945454545454545
2020-03-30,13.636363636363637
2020-03-31,14.154545454545454
2020-04-01,14.663636363636364
2020-04-01,14.663636363636364
2020-04-02,13.863636363636363
2020-04-03,14.281818181818181
2020-04-04,12.6
2020-04-05,10.263636363636364
2020-04-06,14.936363636363636
2020-04-07,16.51818181818182
2020-04-08,16.563636363636363
2020-04-09,15.636363636363637
2020-04-10,15.554545454545455
2020-04-11,17.636363636363637
2020-04-12,7.445454545454545
2020-04-13,12.663636363636364
2020-04-14,16.509090909090908
2020-04-15,17.572727272727274
2020-04-16,16.954545454545453
2020-04-17,16.8
2020-04-18,14.063636363636364
2020-04-19,15.281818181818181
2020-04-20,17.445454545454545
2020-04-21,17.7
2020-04-22,17.236363636363638
2020-04-23,18.48181818181818
2020-04-24,19.7
2020-04-25,19.245454545454546
2020-04-26,14.018181818181818
2020-04-27,18.0
2020-04-28,18.881818181818183
2020-04-29,15.127272727272727
2020-04-30,15.518181818181818
2020-05-01,18.21818181818182
2020-05-02,20.327272727272728
2020-05-03,19.945454545454545
2020-05-04,19.990909090909092
2020-05-05,21.727272727272727
2020-05-06,22.036363636363635
2020-05-07,20.9
2020-05-08,24.8
2020-05-09,28.036363636363635
2020-05-10,13.481818181818182
2020-05-11,19.418181818181818
2020-05-12,21.236363636363638
2020-05-13,21.0
2020-05-14,24.545454545454547
2020-05-15,22.745454545454546
2020-05-16,24.945454545454545
2020-05-17,22.436363636363637
2020-05-18,20.618181818181817
2020-05-19,27.636363636363637
2020-05-20,30.79090909090909
2020-05-21,25.827272727272728
2020-05-22,22.645454545454545
2020-05-23,21.663636363636364
2020-05-24,27.963636363636365
2020-05-25,27.5
2020-05-26,28.863636363636363
2020-05-27,30.30909090909091
2020-05-28,32.86363636363637
2020-05-29,34.3
2020-05-30,35.1
2020-05-31,30.37272727272727
2020-06-01,30.490909090909092
2020-06-02,31.318181818181817
2020-06-03,25.79090909090909
2020-06-04,27.21818181818182
2020-06-05,26.845454545454544
2020-06-06,20.463636363636365
2020-06-07,23.663636363636364
2020-06-08,30.918181818181818
2020-06-09,27.863636363636363
2020-06-10,26.563636363636363
2020-06-11,24.081818181818182
2020-06-12,28.39090909090909
2020-06-13,26.7
2020-06-14,22.672727272727272
2020-06-15,35.981818181818184
2020-06-16,31.8
2020-06-17,29.69090909090909
2020-06-18,27.136363636363637
2020-06-19,30.663636363636364
2020-06-20,29.736363636363638
2020-06-21,24.40909090909091
2020-06-22,29.945454545454545
2020-06-23,31.554545454545455
2020-06-24,36.4
2020-06-25,37.50909090909091
2020-06-26,36.58181818181818
2020-06-27,20.654545454545456
2020-06-28,17.78181818181818
2020-06-29,30.536363636363635
2020-06-30,35.21818181818182
2020-07-01,27.59090909090909
2020-07-01,27.59090909090909
2020-07-02,38.0
2020-07-03,35.43636363636364
2020-07-04,27.772727272727273
2020-07-05,22.745454545454546
2020-07-06,33.64545454545455
2020-07-07,22.136363636363637
2020-07-08,24.363636363636363
2020-07-09,34.763636363636365
2020-07-10,37.43636363636364
2020-07-11,31.472727272727273
2020-07-12,25.78181818181818
2020-07-13,33.43636363636364
2020-07-14,30.327272727272728
2020-07-15,36.64545454545455
2020-07-16,37.836363636363636
2020-07-17,37.08181818181818
2020-07-18,30.672727272727272
2020-07-19,27.954545454545453
2020-07-20,35.71818181818182
2020-07-21,38.25454545454546
2020-07-22,36.972727272727276
2020-07-23,36.21818181818182
2020-07-24,34.49090909090909
2020-07-25,28.572727272727274
2020-07-26,25.8
2020-07-27,32.68181818181818
2020-07-28,36.50909090909091
2020-07-29,35.972727272727276
2020-07-30,38.0
2020-07-31,37.872727272727275
2020-08-01,28.745454545454546
2020-08-02,24.754545454545454
2020-08-03,25.98181818181818
2020-08-04,36.518181818181816
2020-08-05,35.836363636363636
2020-08-06,38.663636363636364
2020-08-07,39.74545454545454
2020-08-08,34.57272727272727
2020-08-09,27.154545454545456
2020-08-10,32.38181818181818
2020-08-11,38.6
2020-08-12,39.71818181818182
2020-08-13,40.03636363636364
2020-08-14,40.79090909090909
2020-08-15,34.04545454545455
2020-08-16,25.418181818181818
2020-08-17,25.472727272727273
2020-08-18,33.154545454545456
2020-08-19,27.081818181818182
2020-08-20,34.42727272727273
2020-08-21,37.654545454545456
2020-08-22,28.463636363636365
2020-08-23,26.172727272727272
2020-08-24,34.74545454545454
2020-08-25,27.172727272727272
2020-08-26,39.663636363636364
2020-08-27,32.96363636363636
2020-08-28,31.490909090909092
2020-08-29,30.263636363636362
2020-08-30,27.654545454545456
2020-08-31,36.19090909090909
2020-09-01,39.31818181818182
2020-09-02,30.754545454545454
2020-09-03,38.86363636363637
2020-09-04,37.763636363636365
2020-09-05,29.854545454545455
2020-09-06,26.827272727272728
2020-09-07,35.06363636363636
2020-09-08,39.79090909090909
2020-09-09,40.93636363636364
2020-09-10,40.372727272727275
2020-09-11,36.90909090909091
2020-09-12,31.990909090909092
2020-09-13,28.945454545454545
2020-09-14,38.74545454545454
2020-09-15,40.663636363636364
2020-09-16,40.71818181818182
2020-09-17,42.14545454545455
2020-09-18,41.654545454545456
2020-09-19,29.263636363636362
2020-09-20,24.754545454545454
2020-09-21,39.3
2020-09-22,36.82727272727273
2020-09-23,38.45454545454545
2020-09-24,30.509090909090908
2020-09-25,36.46363636363636
2020-09-26,30.427272727272726
2020-09-27,27.827272727272728
2020-09-28,33.57272727272727
2020-09-29,37.74545454545454
2020-09-30,29.87272727272727
2020-10-01,35.654545454545456
2020-10-01,35.654545454545456
2020-10-02,37.91818181818182
2020-10-03,28.145454545454545
2020-10-04,12.536363636363637
2020-10-05,33.481818181818184
2020-10-06,33.06363636363636
2020-10-07,33.445454545454545
2020-10-08,35.7
2020-10-09,36.11818181818182
2020-10-10,30.045454545454547
2020-10-11,24.754545454545454
2020-10-12,34.481818181818184
2020-10-13,35.018181818181816
2020-10-14,36.22727272727273
2020-10-15,34.61818181818182
2020-10-16,36.2
2020-10-17,29.4
2020-10-18,25.89090909090909
2020-10-19,30.454545454545453
2020-10-20,35.654545454545456
2020-10-21,37.7
2020-10-22,28.28181818181818
2020-10-23,28.37272727272727
2020-10-24,22.727272727272727
2020-10-25,22.51818181818182
2020-10-26,19.59090909090909
2020-10-27,25.536363636363635
2020-10-28,26.2
2020-10-29,23.854545454545455
2020-10-30,28.3
2020-10-31,20.681818181818183
2020-11-01,15.527777777777779
2021-04-01,27.889908256880734
2021-04-02,30.678899082568808
2021-04-03,31.40366972477064
2021-04-04,24.08256880733945
2021-04-05,19.128440366972477
2021-04-06,23.146788990825687
2021-04-07,22.972477064220183
2021-04-08,24.880733944954127
2021-04-09,24.376146788990827
2021-04-10,24.577981651376145
2021-04-11,19.08256880733945
2021-04-12,23.40366972477064
2021-04-13,28.513761467889907
2021-04-14,30.192660550458715
2021-04-15,29.71559633027523
2021-04-16,29.68807339449541
2021-04-17,29.06422018348624
2021-04-18,19.18348623853211
2021-04-19,28.275229357798164
2021-04-20,27.174311926605505
2021-04-21,31.146788990825687
2021-04-22,32.68807339449541
2021-04-23,34.5045871559633
2021-04-24,31.53211009174312
2021-04-25,24.908256880733944
2021-04-26,32.15596330275229
2021-04-27,28.412844036697248
2021-04-28,28.770642201834864
2021-04-29,29.458715596330276
2021-04-30,30.853211009174313
2021-05-01,25.68807339449541
2021-05-02,23.98165137614679
2021-05-03,12.284403669724771
2021-05-04,26.045871559633028
2021-05-05,25.724770642201836
2021-05-06,30.08256880733945
2021-05-07,32.19266055045872
2021-05-08,24.6697247706422
2021-05-09,20.073394495412845
2021-05-10,25.94495412844037
2021-05-11,32.477064220183486
2021-05-12,27.862385321100916
2021-05-13,32.330275229357795
2021-05-14,32.77064220183486
2021-05-15,18.743119266055047
2021-05-16,22.458715596330276
2021-05-17,29.53211009174312
2021-05-18,29.01834862385321
2021-05-19,34.10091743119266
2021-05-20,22.412844036697248
2021-05-21,23.412844036697248
2021-05-22,27.660550458715598
2021-05-23,17.027522935779817
2021-05-24,30.440366972477065
2021-05-25,30.431192660550458
2021-05-26,35.30275229357798
2021-05-27,30.513761467889907
2021-05-28,28.201834862385322
2021-05-29,31.71559633027523
2021-05-30,27.146788990825687
2021-05-31,34.95412844036697
2021-06-01,36.36697247706422
2021-06-02,34.440366972477065
2021-06-03,37.68807339449541
2021-06-04,36.559633027522935
2021-06-05,27.009174311926607
2021-06-06,24.431192660550458
2021-06-07,28.045871559633028
2021-06-08,35.24770642201835
2021-06-09,35.62385321100918
2021-06-10,38.75229357798165
2021-06-11,40.88073394495413
2021-06-12,33.018348623853214
2021-06-13,27.798165137614678
2021-06-14,32.357798165137616
2021-06-15,38.65137614678899
2021-06-16,38.26605504587156
2021-06-17,39.63302752293578
2021-06-18,39.137614678899084
2021-06-19,32.825688073394495
2021-06-20,26.08256880733945
2021-06-21,37.440366972477065
2021-06-22,37.89908256880734
2021-06-23,32.57798165137615
2021-06-24,34.357798165137616
2021-06-25,36.862385321100916
2021-06-26,31.59633027522936
2021-06-27,26.68807339449541
2021-06-28,37.19266055045872
2021-06-29,37.81651376146789
2021-06-30,37.706422018348626
2021-07-01,39.5045871559633
2021-07-01,39.5045871559633
2021-07-02,50.0
2021-07-01,39.5045871559633
2021-07-02,38.65137614678899
2021-07-03,28.53211009174312
2021-07-04,21.045871559633028
2021-07-05,37.53211009174312
2021-07-06,28.110091743119266
2021-07-07,37.37614678899082
2021-07-08,39.88073394495413
2021-07-09,0.2018348623853211
2021-07-10,32.24770642201835
2021-07-11,15.79816513761468
2021-07-12,35.43119266055046
2021-07-13,36.60550458715596
2021-07-14,39.477064220183486
2021-07-15,41.706422018348626
2021-07-16,39.44954128440367
2021-07-17,32.055045871559635
2021-07-18,27.01834862385321
2021-07-19,2.330275229357798
2021-07-20,38.174311926605505
2021-07-21,40.981651376146786
2021-07-22,41.4954128440367
2021-07-23,40.56880733944954
2021-07-24,33.357798165137616
2021-07-25,29.091743119266056
2021-07-26,36.596330275229356
2021-07-27,33.89908256880734
2021-07-28,32.45871559633027
2021-07-29,39.46788990825688
2021-07-30,26.89908256880734
2021-07-31,28.339449541284402
2021-08-01,27.71559633027523
2021-08-02,25.69724770642202
2021-08-03,35.944954128440365
2021-08-04,37.71559633027523
2021-08-05,30.770642201834864
2021-08-06,34.20183486238532
2021-08-07,23.807339449541285
2021-08-08,25.71559633027523
2021-08-09,33.71559633027523
2021-08-10,37.321100917431195
2021-08-11,35.89908256880734
2021-08-12,38.04587155963303
2021-08-13,38.65137614678899
2021-08-14,23.880733944954127
2021-08-15,25.458715596330276
2021-08-16,33.57798165137615
2021-08-17,33.20909090909091
2021-08-18,37.336363636363636
2021-08-19,36.39090909090909
2021-08-20,37.38181818181818
2021-08-21,26.51818181818182
2021-08-22,25.645454545454545
2021-08-23,37.90909090909091
2021-08-24,40.654545454545456
2021-08-25,39.3
2021-08-26,38.663636363636364
2021-08-27,40.41818181818182
2021-08-28,34.58181818181818
2021-08-29,26.763636363636362
2021-08-30,36.736363636363635
2021-08-31,38.13636363636363
2021-09-01,39.96363636363636
2021-09-02,41.22727272727273
2021-09-03,41.24545454545454
2021-09-04,34.61818181818182
2021-09-05,29.354545454545455
2021-09-06,39.79090909090909
2021-09-07,43.64545454545455
2021-09-08,43.79090909090909
2021-09-09,43.127272727272725
2021-09-10,45.22727272727273
2021-09-11,35.19090909090909
2021-09-12,28.6
2021-09-13,41.163636363636364
2021-09-14,43.18181818181818
2021-09-15,44.53636363636364
2021-09-16,46.7
2021-09-17,42.38181818181818
2021-09-18,36.90909090909091
2021-09-19,31.663636363636364
2021-09-20,44.46363636363636
2021-09-21,45.18181818181818
2021-09-22,48.163636363636364
